,index,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,player_id
411,651,651,Shandon Anderson,UTA,24.0,198.12,95.25431999999999,Georgia,USA,1996,2,54,82,8.3,2.8,1.1,3.7,0.073,0.108,0.198,0.586,0.099,1997-98,412
412,673,673,Chucky Brown,ATL,30.0,203.2,97.52228,North Carolina State,USA,1989,2,43,77,5.0,2.4,0.7,2.8,0.058,0.119,0.177,0.472,0.077,1997-98,413
413,4075,4075,LeBron James,CLE,21.0,203.2,108.86208,None,USA,2003,1,1,79,31.4,7.0,6.6,4.2,0.026,0.171,0.336,0.568,0.315,2005-06,414
414,7738,7738,Alan Anderson,BKN,31.0,198.12,99.79024,Michigan State,USA,Undrafted,Undrafted,Undrafted,78,7.2,2.2,1.0,0.2,0.027000000000000003,0.08900000000000001,0.16,0.525,0.07400000000000001,2013-14,415
415,2847,2847,Eric Piatkowski,LAC,32.0,198.12,97.52228,Nebraska,USA,1994,1,15,62,9.7,2.5,1.1,0.2,0.038,0.091,0.184,0.601,0.087,2002-03,416
416,10396,10396,Patrick McCaw,TOR,23.0,200.66,83.91452,UNLV,USA,2016,2,38,29,2.6,1.7,1.0,-6.4,0.017,0.105,0.093,0.532,0.099,2018-19,417
417,10521,10521,Kyle Anderson,MEM,25.0,205.74,104.32616,UCLA,USA,2014,1,30,43,8.0,5.8,3.0,-2.1,0.038,0.161,0.127,0.569,0.155,2018-19,418
418,10444,10444,Wesley Matthews,IND,32.0,195.58,99.79024,Marquette,USA,Undrafted,Undrafted,Undrafted,69,12.2,2.5,2.3,-2.0,0.015,0.063,0.175,0.546,0.113,2018-19,419
419,4147,4147,Reece Gaines,MIL,25.0,198.12,92.98636,Louisville,USA,2003,1,15,12,1.1,0.0,0.3,-19.7,0.0,0.0,0.141,0.472,0.111,2005-06,420
420,3312,3312,Clifford Robinson,GSW,37.0,208.28,108.86208,Connecticut,USA,1989,2,36,82,11.8,3.9,3.3,-2.0,0.021,0.106,0.194,0.473,0.16,2003-04,421
421,1785,1785,Duane Causwell,MIA,33.0,213.36,115.66596,Temple,USA,1990,1,18,31,2.5,2.7,0.2,-8.7,0.07200000000000001,0.199,0.154,0.396,0.023,2000-01,422
422,10696,10696,Jayson Tatum,BOS,22.0,203.2,95.25431999999999,Duke,USA,2017,1,3,57,23.5,7.1,3.0,11.0,0.027000000000000003,0.16899999999999998,0.279,0.564,0.138,2019-20,423
423,2517,2517,Bob Sura,GSW,29.0,195.58,90.7184,Florida State,USA,1995,1,17,78,10.0,3.3,3.5,-4.8,0.053,0.106,0.209,0.53,0.263,2001-02,424
424,6339,6339,Etan Thomas,ATL,33.0,208.28,117.93392,Syracuse,USA,2000,1,12,13,2.5,1.8,0.2,-19.4,0.076,0.262,0.177,0.58,0.05,2010-11,425
425,3118,3118,Kendall Gill,CHI,36.0,195.58,97.975872,Illinois,USA,1990,1,5,56,9.6,3.4,1.6,-9.8,0.046,0.1,0.219,0.443,0.122,2003-04,426
426,1053,1053,Shawn Bradley,DAL,27.0,228.6,119.294696,Brigham Young,USA,1993,1,2,49,8.6,8.0,0.8,5.4,0.114,0.226,0.16399999999999998,0.527,0.051,1998-99,427
427,6657,6657,Ronnie Brewer,CHI,26.0,200.66,102.965384,Arkansas,USA,2006,1,14,81,6.2,3.2,1.7,9.8,0.036000000000000004,0.128,0.14,0.518,0.126,2010-11,428
428,8346,8346,Kosta Koufos,MEM,26.0,213.36,120.20188,Ohio State,USA,2008,1,23,81,5.2,5.3,0.5,4.3,0.097,0.246,0.158,0.53,0.044,2014-15,429
429,764,764,Benoit Benjamin,PHI,33.0,213.36,120.20188,Creighton,USA,1985,1,3,14,4.5,3.8,0.2,2.5,0.106,0.246,0.147,0.581,0.024,1997-98,430
430,10693,10693,Isaiah Thomas,WAS,31.0,175.26,83.91452,Washington,USA,2011,2,60,40,12.2,1.7,3.7,-10.4,0.011,0.063,0.236,0.531,0.224,2019-20,431
431,9035,9035,Dwight Powell,DAL,24.0,210.82,108.86208,Stanford,Canada,2014,2,45,69,5.8,4.0,0.6,-1.0,0.091,0.214,0.182,0.557,0.077,2015-16,432
432,5325,5325,Ronnie Price,UTA,25.0,187.96,86.18248,Utah Valley,USA,Undrafted,Undrafted,Undrafted,61,3.7,0.8,1.3,13.8,0.016,0.079,0.194,0.516,0.202,2007-08,433
433,2210,2210,Michael Doleac,CLE,25.0,210.82,118.841104,Utah,USA,1998,1,12,42,4.6,4.0,0.6,-8.7,0.08,0.208,0.158,0.468,0.056,2001-02,434
434,4972,4972,Grant Hill,PHX,35.0,203.2,102.0582,Duke,USA,1994,1,3,70,13.1,5.0,2.9,8.5,0.041,0.131,0.18,0.5760000000000001,0.13,2007-08,435
435,1703,1703,Mark Davis,GSW,27.0,200.66,92.98636,Texas Tech,USA,1995,2,48,23,6.2,3.7,1.7,-4.8,0.066,0.131,0.177,0.453,0.129,1999-00,436
436,2154,2154,Shawn Marion,PHX,23.0,200.66,97.52228,Nevada-Las Vegas,USA,1999,1,9,79,17.3,10.7,2.0,4.8,0.086,0.254,0.222,0.532,0.102,2000-01,437
437,9563,9563,Eric Bledsoe,MIL,28.0,185.42,92.98636,Kentucky,USA,2010,1,18,74,17.7,3.8,5.0,2.7,0.023,0.1,0.254,0.5820000000000001,0.246,2017-18,438
438,2516,2516,Bobby Jackson,SAC,29.0,185.42,83.91452,Minnesota,USA,1997,1,23,81,11.1,3.1,2.0,8.6,0.05,0.105,0.232,0.537,0.157,2001-02,439
439,9228,9228,Julius Randle,LAL,22.0,205.74,113.398,Kentucky,USA,2014,1,7,74,13.2,8.6,3.6,-10.2,0.07400000000000001,0.254,0.215,0.5429999999999999,0.195,2016-17,440
440,8166,8166,Dwight Buycks,LAL,26.0,190.5,86.18248,Marquette,USA,Undrafted,Undrafted,Undrafted,6,8.7,2.0,2.3,-13.6,0.018000000000000002,0.092,0.21,0.586,0.206,2014-15,441
441,5746,5746,Speedy Claxton,ATL,31.0,180.34,77.11064,Hofstra,USA,2000,1,20,2,2.5,0.0,1.5,-14.1,0.0,0.0,0.267,0.317,0.375,2008-09,442
442,7553,7553,Andrew Nicholson,ORL,23.0,205.74,113.398,St. Bonaventure,Canada,2012,1,19,75,7.8,3.4,0.6,-6.9,0.063,0.172,0.221,0.557,0.062,2012-13,443
443,4593,4593,Andray Blatche,WAS,20.0,210.82,112.490816,None,USA,2005,2,49,56,3.7,3.4,0.7,-6.6,0.122,0.197,0.172,0.471,0.094,2006-07,444
444,10981,10981,Wesley Matthews,MIL,33.0,193.04,99.79024,Marquette,USA,Undrafted,Undrafted,Undrafted,60,7.6,2.5,1.5,13.0,0.013,0.07400000000000001,0.124,0.552,0.075,2019-20,445
445,1516,1516,Bryant Stith,DEN,29.0,195.58,94.347136,Virginia,USA,1992,1,13,45,5.6,1.9,1.4,1.7,0.036000000000000004,0.097,0.162,0.568,0.138,1999-00,446
446,8769,8769,Jabari Parker,MIL,21.0,203.2,113.398,Duke,USA,2014,1,2,76,14.1,5.2,1.7,-3.4,0.059,0.127,0.208,0.535,0.086,2015-16,447
447,3325,3325,Daniel Santiago,MIL,28.0,215.9,117.93392,Saint Vincent,Puerto Rico,Undrafted,Undrafted,Undrafted,54,4.0,2.4,0.4,2.9,0.056,0.156,0.153,0.536,0.052000000000000005,2003-04,448
448,4417,4417,Emeka Okafor,CHA,23.0,208.28,114.305184,Connecticut,USA,2004,1,2,26,13.2,10.0,1.2,-4.0,0.118,0.228,0.21600000000000005,0.464,0.06,2005-06,449
449,10445,10445,Will Barton,DEN,28.0,198.12,86.18248,Memphis,USA,2012,2,40,43,11.5,4.6,2.9,0.6,0.026,0.13699999999999998,0.195,0.501,0.146,2018-19,450
450,1904,1904,Al Harrington,IND,21.0,205.74,115.212368,None,USA,1998,1,25,78,7.5,4.9,1.7,0.5,0.07400000000000001,0.151,0.187,0.479,0.116,2000-01,451
451,7890,7890,Isaiah Thomas,SAC,25.0,175.26,83.91452,Washington,USA,2011,2,60,72,20.3,2.9,6.3,0.2,0.021,0.07400000000000001,0.258,0.574,0.317,2013-14,452
452,2145,2145,Shawn Kemp,POR,31.0,208.28,127.00576,Trinity Valley Community College,USA,1989,1,17,68,6.5,3.8,1.0,-1.5,0.071,0.221,0.243,0.469,0.106,2000-01,453
453,10680,10680,Elie Okobo,PHX,22.0,190.5,86.18248,None,France,2018,2,31,53,4.1,1.7,2.1,-3.4,0.022,0.101,0.149,0.511,0.227,2019-20,454
454,6973,6973,Jeremy Evans,UTA,24.0,205.74,87.996848,Western Kentucky,USA,2010,2,55,29,2.1,1.7,0.4,-9.7,0.102,0.156,0.112,0.632,0.099,2011-12,455
455,6237,6237,LaMarcus Aldridge,POR,25.0,210.82,108.86208,Texas,USA,2006,1,2,81,21.8,8.8,2.1,4.1,0.103,0.171,0.258,0.5489999999999999,0.099,2010-11,456
456,9190,9190,Justin Holiday,NYK,28.0,198.12,83.91452,Washington,USA,Undrafted,Undrafted,Undrafted,82,7.7,2.7,1.2,-1.7,0.018000000000000002,0.13,0.16899999999999998,0.5489999999999999,0.095,2016-17,457
457,3822,3822,Jumaine Jones,LAL,26.0,203.2,98.883056,Georgia,USA,1999,1,27,76,7.6,5.2,0.9,-1.0,0.067,0.179,0.141,0.556,0.057,2004-05,458
458,6550,6550,Tayshaun Prince,DET,31.0,205.74,97.52228,Kentucky,USA,2002,1,23,78,14.1,4.2,2.8,-3.8,0.036000000000000004,0.126,0.211,0.511,0.142,2010-11,459
459,10272,10272,Andre Drummond,DET,25.0,210.82,126.552168,Connecticut,USA,2012,1,9,79,17.3,15.6,1.4,3.3,0.151,0.311,0.226,0.555,0.068,2018-19,460
460,3037,3037,Raef LaFrentz,DAL,27.0,210.82,111.13004,Kansas,USA,1998,1,3,69,9.3,4.8,0.8,7.7,0.085,0.142,0.168,0.578,0.05,2002-03,461
461,2582,2582,Grant Hill,ORL,29.0,203.2,102.0582,Duke,USA,1994,1,3,14,16.8,8.9,4.6,1.3,0.057,0.21,0.225,0.51,0.206,2001-02,462
462,1512,1512,Brian Skinner,LAC,24.0,205.74,115.66596,Baylor,USA,1998,1,22,33,5.4,6.1,0.3,-6.9,0.093,0.2,0.115,0.55,0.024,1999-00,463
463,7359,7359,Jared Jeffries,POR,31.0,210.82,108.86208,Indiana,USA,2002,1,11,38,1.2,1.6,0.4,2.8,0.09,0.125,0.108,0.343,0.058,2012-13,464
464,10909,10909,Stanley Johnson,TOR,23.0,198.12,109.76926399999999,Arizona,USA,2015,1,8,20,1.2,1.1,0.4,-4.9,0.028,0.162,0.177,0.342,0.129,2019-20,465
465,10225,10225,Jaren Jackson Jr.,MEM,19.0,210.82,109.76926399999999,Michigan State,USA,2018,1,4,58,13.8,4.7,1.1,-2.3,0.049,0.132,0.231,0.591,0.07400000000000001,2018-19,466
466,8614,8614,Michael Carter-Williams,MIL,24.0,198.12,86.18248,Syracuse,USA,2013,1,11,54,11.5,5.1,5.2,-3.3,0.033,0.154,0.21,0.498,0.264,2015-16,467
467,2899,2899,Rodney White,DEN,23.0,205.74,104.32616,North Carolina-Charlotte,USA,2001,1,9,72,9.0,3.0,1.7,-11.3,0.03,0.127,0.24,0.469,0.156,2002-03,468
468,6004,6004,Jordan Hill,HOU,22.0,208.28,106.59412,Arizona,USA,2009,1,8,47,5.2,3.7,0.4,-2.8,0.126,0.195,0.181,0.528,0.052000000000000005,2009-10,469
469,8620,8620,Mike Scott,ATL,27.0,203.2,107.501304,Virginia,USA,2012,2,43,75,6.2,2.7,1.0,5.1,0.052000000000000005,0.14400000000000002,0.17600000000000002,0.575,0.106,2015-16,470
470,9122,9122,Wayne Ellington,MIA,29.0,193.04,90.7184,North Carolina,USA,2009,1,28,62,10.5,2.1,1.1,2.7,0.013,0.087,0.179,0.565,0.07,2016-17,471
471,8101,8101,John Henson,MIL,23.0,210.82,99.79024,North Carolina,USA,2012,1,14,70,11.1,7.1,1.6,-11.5,0.105,0.208,0.204,0.5429999999999999,0.111,2013-14,472
472,6669,6669,Raymond Felton,DEN,27.0,185.42,92.98636,North Carolina,USA,2005,1,5,75,15.5,3.6,8.3,2.9,0.02,0.091,0.215,0.524,0.34700000000000003,2010-11,473
473,1491,1491,Clar. Weatherspoon,MIA,29.0,200.66,120.20188,Southern Mississippi,USA,1992,1,9,78,7.2,5.8,1.2,3.3,0.1,0.223,0.177,0.5660000000000001,0.1,1999-00,474
474,70,70,Jaren Jackson,WAS,29.0,198.12,95.25431999999999,Georgetown,USA,Undrafted,Undrafted,Undrafted,75,5.0,1.8,0.9,1.7,0.03,0.104,0.16699999999999998,0.52,0.09,1996-97,475
475,7103,7103,Manu Ginobili,SAS,34.0,198.12,92.98636,None,Argentina,1999,2,57,34,12.9,3.4,4.4,16.1,0.029,0.138,0.225,0.6679999999999999,0.27,2011-12,476
476,6311,6311,Johan Petro,NJN,25.0,213.36,112.037224,None,France,2005,1,25,77,3.5,2.8,0.6,-6.4,0.083,0.208,0.187,0.452,0.08800000000000001,2010-11,477
477,3315,3315,DeSagana Diop,CLE,22.0,213.36,136.0776,None,Senegal,2001,1,8,56,2.3,3.6,0.6,-4.3,0.108,0.192,0.118,0.404,0.078,2003-04,478
478,6794,6794,DeJuan Blair,SAS,23.0,200.66,122.46984,Pittsburgh,USA,2009,2,37,64,9.5,5.5,1.2,2.1,0.129,0.16399999999999998,0.214,0.5489999999999999,0.091,2011-12,479
479,3274,3274,Sean Lampley,GSW,24.0,198.12,96.615096,California,USA,2001,2,44,10,3.4,1.1,0.2,21.8,0.045,0.14800000000000002,0.213,0.672,0.043,2003-04,480
480,5896,5896,Johan Petro,DEN,24.0,213.36,112.037224,None,France,2005,1,25,36,3.4,3.6,0.4,0.5,0.085,0.246,0.139,0.5529999999999999,0.045,2009-10,481
481,592,592,Vinny Del Negro,SAS,31.0,193.04,90.7184,North Carolina State,USA,1988,2,29,54,9.5,2.8,3.4,4.0,0.009000000000000001,0.09,0.158,0.493,0.172,1997-98,482
482,8704,8704,O.J. Mayo,MIL,28.0,195.58,95.25431999999999,Southern California,USA,2008,1,3,41,7.8,2.6,2.9,-1.2,0.013,0.094,0.16899999999999998,0.474,0.156,2015-16,483
483,6774,6774,Dennis Horner,NJN,24.0,205.74,104.32616,North Carolina State,USA,Undrafted,Undrafted,Undrafted,8,0.6,0.6,0.0,-40.1,0.095,0.2,0.145,0.434,0.0,2011-12,484
484,7654,7654,Shane Battier,MIA,35.0,203.2,99.79024,Duke,USA,2001,1,6,73,4.1,1.9,0.9,8.5,0.03,0.087,0.099,0.523,0.057,2013-14,485
485,3724,3724,Scott Padgett,HOU,29.0,205.74,108.86208,Kentucky,USA,1999,1,28,66,4.2,2.8,0.8,11.2,0.059,0.161,0.139,0.5489999999999999,0.096,2004-05,486
486,5551,5551,Jeremy Richardson,ORL,25.0,200.66,88.45044,Delta State,USA,Undrafted,Undrafted,Undrafted,12,3.1,1.2,0.3,-16.4,0.009000000000000001,0.146,0.261,0.358,0.067,2008-09,487
487,5820,5820,Henry Walker,NYK,22.0,198.12,99.79024,Kansas State,USA,2008,2,47,35,9.4,2.5,1.1,0.5,0.022,0.11,0.165,0.649,0.079,2009-10,488
488,7751,7751,Tobias Harris,ORL,21.0,205.74,106.59412,Tennessee,USA,2011,1,19,61,14.6,7.0,1.3,-6.5,0.052000000000000005,0.209,0.222,0.542,0.077,2013-14,489
489,8697,8697,Nikola Jokic,DEN,21.0,208.28,113.398,None,Serbia,2014,2,41,80,10.0,7.0,2.4,1.2,0.113,0.248,0.198,0.5820000000000001,0.17600000000000002,2015-16,490
490,2485,2485,Antonio Daniels,SAS,27.0,193.04,92.98636,Bowling Green,USA,1997,1,4,82,9.2,2.1,2.8,7.0,0.013,0.078,0.166,0.534,0.17600000000000002,2001-02,491
491,4789,4789,Luke Ridnour,SEA,26.0,185.42,75.749864,Oregon,USA,2003,1,14,71,11.0,2.3,5.2,-3.9,0.016,0.078,0.198,0.509,0.276,2006-07,492
492,216,216,Chris Robinson,VAN,23.0,195.58,90.7184,Western Kentucky,USA,1996,2,51,41,4.6,1.7,1.6,-11.4,0.039,0.08800000000000001,0.155,0.486,0.156,1996-97,493
493,2592,2592,Doug Christie,SAC,32.0,198.12,92.98636,Pepperdine,USA,1992,1,17,81,12.0,4.6,4.2,8.2,0.029,0.114,0.157,0.578,0.16899999999999998,2001-02,494
494,6292,6292,Lou Amundson,GSW,28.0,205.74,102.0582,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,46,4.3,4.0,0.4,-5.5,0.121,0.162,0.155,0.452,0.039,2010-11,495
495,4140,4140,Shawn Marion,PHX,28.0,200.66,103.418976,Nevada-Las Vegas,USA,1999,1,9,81,21.8,11.8,1.8,7.1,0.086,0.238,0.222,0.591,0.068,2005-06,496
496,2075,2075,Lamond Murray,CLE,28.0,200.66,107.047712,California,USA,1994,1,7,78,12.8,4.4,1.6,-4.9,0.054000000000000006,0.124,0.233,0.49,0.099,2000-01,497
497,6935,6935,Jon Leuer,MIL,23.0,208.28,103.418976,Wisconsin,USA,2011,2,40,46,4.7,2.6,0.5,0.2,0.087,0.162,0.174,0.536,0.07200000000000001,2011-12,498
498,4100,4100,Steven Hunter,PHI,24.0,213.36,108.86208,DePaul,USA,2001,1,15,69,6.1,3.9,0.2,-1.7,0.099,0.14,0.146,0.598,0.021,2005-06,499
499,747,747,Anthony Mason,CHH,31.0,203.2,113.398,Tennessee State,USA,1988,3,53,81,12.8,10.2,4.2,2.5,0.07,0.247,0.162,0.552,0.174,1997-98,500
